[2026-04-09T08:41:13.250Z] GET https://bunny.net/pricing/ → 200 (329ms, 801836B)
[2026-04-09T08:41:28.448Z] GET https://bunny.net/flags/CY.svg → 200 (117ms, 3691B)
[2026-04-09T08:41:28.448Z] GET https://bunny.net/flags/CZ.svg → 200 (115ms, 524B)
[2026-04-09T08:41:28.448Z] GET https://bunny.net/flags/DK.svg → 200 (112ms, 429B)
[2026-04-09T08:41:28.448Z] GET https://bunny.net/flags/DJ.svg → 200 (114ms, 864B)
[2026-04-09T08:41:28.448Z] GET https://bunny.net/flags/DM.svg → 200 (124ms, 5755B)
[2026-04-09T08:41:28.448Z] GET https://bunny.net/flags/DO.svg → 200 (120ms, 8704B)
[2026-04-09T08:41:28.448Z] GET https://bunny.net/flags/TP.svg → 200 (115ms, 21748B)
[2026-04-09T08:41:28.448Z] GET https://bunny.net/flags/EC.svg → 200 (125ms, 7363B)
[2026-04-09T08:41:28.448Z] GET https://bunny.net/flags/EG.svg → 200 (115ms, 1028B)
[2026-04-09T08:41:28.448Z] GET https://bunny.net/flags/SV.svg → 200 (123ms, 11084B)
[2026-04-09T08:41:28.448Z] GET https://bunny.net/flags/GQ.svg → 200 (116ms, 3826B)
[2026-04-09T08:41:28.457Z] GET https://bunny.net/static/fa-solid-900-54dfc8f551be346014e424fe36b4b0e3.woff2 → 200 (?ms, ?B)
[2026-04-09T08:41:28.457Z] GET https://bunny.net/static/fa-brands-400-758817162cf589db07115f7bc9e4f8d8.woff2 → 200 (?ms, ?B)
[2026-04-09T08:41:28.457Z] GET https://fonts.bunny.net/rubik/files/rubik-latin-300-normal.woff2 → 200 (?ms, ?B)
[2026-04-09T08:41:28.457Z] GET https://fonts.bunny.net/rubik/files/rubik-latin-400-normal.woff2 → 200 (?ms, ?B)
[2026-04-09T08:41:28.457Z] GET https://fonts.bunny.net/rubik/files/rubik-latin-500-normal.woff2 → 200 (?ms, ?B)
[2026-04-09T08:41:28.457Z] GET https://fonts.bunny.net/rubik/files/rubik-latin-600-normal.woff2 → 200 (?ms, ?B)
[2026-04-09T08:41:28.457Z] GET https://fonts.bunny.net/rubik/files/rubik-latin-700-normal.woff2 → 200 (?ms, ?B)
[2026-04-09T08:41:28.461Z] GET https://bunny.net/images24/making-the-internet-hop-faster-bunnynet.svg → 200 (?ms, 63648B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/ER.svg → 200 (104ms, 3936B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/EE.svg → 200 (103ms, 439B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/ET.svg → 200 (102ms, 1568B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/XA.svg → 200 (103ms, 1630B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/FK.svg → 200 (117ms, 6710B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/FO.svg → 200 (104ms, 547B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/FJ.svg → 200 (105ms, 10607B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/FI.svg → 200 (111ms, 429B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/FR.svg → 200 (116ms, 455B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/GF.svg → 200 (106ms, 167541B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/PF.svg → 200 (107ms, 5853B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/GA.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/GM.svg → 200 (109ms, 508B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/GE.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/DE.svg → 200 (110ms, 439B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/GH.svg → 200 (112ms, 788B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/GI.svg → 200 (109ms, 2025B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/GR.svg → 200 (112ms, 721B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/GL.svg → 200 (112ms, 596B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/GD.svg → 200 (117ms, 2909B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/GP.svg → 200 (110ms, 14351B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/GU.svg → 200 (117ms, 2832B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/GT.svg → 200 (111ms, 10533B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/XU.svg → 200 (289ms, ?B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/GN.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/GW.svg → 200 (110ms, 843B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/GY.svg → 200 (118ms, 406B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/HT.svg → 200 (117ms, 362B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/HN.svg → 200 (287ms, ?B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/HK.svg → 200 (287ms, ?B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/HU.svg → 200 (287ms, ?B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/IS.svg → 200 (289ms, ?B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/IN.svg → 200 (288ms, ?B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/ID.svg → 200 (287ms, ?B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/IR.svg → 200 (290ms, ?B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/IQ.svg → 200 (289ms, ?B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/IE.svg → 200 (289ms, ?B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/IL.svg → 200 (288ms, ?B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/IT.svg → 200 (288ms, ?B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/JM.svg → 200 (289ms, ?B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/JP.svg → 200 (289ms, ?B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/XJ.svg → 200 (288ms, ?B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/JO.svg → 200 (289ms, ?B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/KZ.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/KE.svg → 200 (289ms, ?B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/KI.svg → 200 (289ms, ?B)
[2026-04-09T08:41:28.462Z] GET https://bunny.net/flags/KP.svg → 200 (289ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/KR.svg → 200 (288ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/KW.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/KG.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/LA.svg → 200 (288ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/LV.svg → 200 (288ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/LB.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/LS.svg → 200 (298ms, 2359B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/LR.svg → 200 (288ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/LY.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/LI.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/LT.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/LU.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/MO.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/MK.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/MG.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/MW.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/MY.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/MV.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/ML.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/MT.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/XM.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/MH.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/MQ.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/MR.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/MU.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/YT.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/MX.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/FM.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/MD.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/MC.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/MN.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/MS.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/MA.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/MZ.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/MM.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/NA.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/NR.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/NP.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/AN.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/NL.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/NC.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/NZ.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/NI.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/NE.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/NG.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/NU.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/NF.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/MP.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/NO.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/OM.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/PK.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/PW.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/PS.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/PA.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/PG.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/PY.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/PE.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/PH.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/PL.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/PT.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/PR.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/QA.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/RE.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/RO.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/RU.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.463Z] GET https://bunny.net/flags/RW.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/SH.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/KN.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/LC.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/PM.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/VC.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/WS.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/SM.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/ST.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/SA.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/SN.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/RS.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/SC.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/SL.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/SG.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/SK.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/SI.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/XG.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/SB.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/SO.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/ZA.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/SS.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/ES.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/LK.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/SD.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/SR.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/SJ.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/SZ.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/SE.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/CH.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/SY.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/TW.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/TJ.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/TZ.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/TH.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/TG.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/TK.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/TO.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/TT.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/TN.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/TR.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/TM.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/TC.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/TV.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/UG.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/UA.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/AE.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/GB.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/UM.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/UY.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/UZ.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/VU.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/VA.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/VE.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/VN.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/VG.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/VI.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/WF.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/EH.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/YE.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/YU.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/ZM.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/flags/ZW.svg → pending (?ms, ?B)
[2026-04-09T08:41:28.464Z] GET https://bunny.net/app-91975aefa0dfae4b2e07.js → 200 (?ms, 74035B)
[2026-04-09T08:41:28.465Z] GET https://bunny.net/framework-5c94f8705ee981d74e43.js → 200 (?ms, 140344B)
[2026-04-09T08:41:28.465Z] GET https://bunny.net/webpack-runtime-1432ffb3a299cbd5d3ca.js → 200 (?ms, 5402B)
[2026-04-09T08:41:28.465Z] GET https://posthog2.fluffleinfra.net/static/array.js → 200 (?ms, 166820B)
[2026-04-09T08:41:28.467Z] GET https://matomo.bunny.net/matomo.js → 200 (?ms, 67972B)
[2026-04-09T08:41:28.484Z] GET https://bunny.net/static/free-trial-center-1d10925b731d082b182a4315f89bb760.svg → 200 (?ms, 30474B)
[2026-04-09T08:41:28.487Z] GET https://bunny.net/page-data/app-data.json → 200 (2ms, 50B)
[2026-04-09T08:41:28.487Z] GET https://bunny.net/page-data/pricing/storage/page-data.json → pending (?ms, ?B)
[2026-04-09T08:41:28.488Z] POST https://matomo.bunny.net/matomo.php?action_name=bunny.net%2FBunny%20Storage%20Pricing%20%7C%20Keep%20your%20costs%20to%20a%20minimum%20%7C%20bunny.net&idsite=1&rec=1&r=053282&h=14&m=11&s=28&url=https%3A%2F%2Fbunny.net%2Fpricing%2Fstorage%2F&_id=83ba4f2e38452d8a&_idn=0&send_image=0&_refts=0&pv_id=gDBlTT&pf_net=0&pf_srv=1543&pf_tfr=12&uadata=%7B%22formFactors%22%3A%5B%22Desktop%22%5D%2C%22fullVersionList%22%3A%5B%7B%22brand%22%3A%22Not%3AA-Brand%22%2C%22version%22%3A%2299.0.0.0%22%7D%2C%7B%22brand%22%3A%22HeadlessChrome%22%2C%22version%22%3A%22145.0.7632.6%22%7D%2C%7B%22brand%22%3A%22Chromium%22%2C%22version%22%3A%22145.0.7632.6%22%7D%5D%2C%22mobile%22%3Afalse%2C%22model%22%3A%22%22%2C%22platform%22%3A%22macOS%22%2C%22platformVersion%22%3A%2226.4.0%22%7D&cookie=1&res=1280x720 → 204 (294ms, ?B)
[2026-04-09T08:41:28.489Z] GET https://chat.bunny.net/chat.js → pending (?ms, ?B)
[2026-04-09T08:41:28.489Z] GET https://bunny.net/piwik.js → pending (?ms, ?B)
[2026-04-09T08:41:28.494Z] GET https://posthog2.fluffleinfra.net/static/dead-clicks-autocapture.js?v=1.249.3 → 200 (?ms, 12626B)
[2026-04-09T08:41:28.494Z] GET https://posthog2.fluffleinfra.net/static/web-vitals.js?v=1.249.3 → 200 (?ms, 10422B)
[2026-04-09T08:41:28.494Z] GET https://posthog2.fluffleinfra.net/array/phc_x3EqlhW0L1XJarYJUfZAEdBa0lcSuyZjD3lh4qDfSxb/config.js → pending (?ms, ?B)
[2026-04-09T08:41:28.494Z] POST https://posthog2.fluffleinfra.net/decide/?v=4&ip=1&_=1775724088492&ver=1.249.3&compression=base64 → pending (?ms, ?B)
[2026-04-09T08:41:29.587Z] GET https://bunny.net/not-found/ → 404 (7ms, ?B)
[2026-04-09T08:41:29.639Z] GET https://bunny.net/commons-dc39dddaa36daacac67b.js → 200 (?ms, 85951B)
[2026-04-09T08:41:29.639Z] GET https://bunny.net/c3cc495e85ce1c255d2879a48d23f776cd39fa15-12d91d8d18bb2b678e1d.js → 200 (?ms, 131562B)
[2026-04-09T08:41:29.639Z] GET https://bunny.net/f42ff2403483af4253546554897cc66ecdc598d7-643f0cc06fda69d4fc0b.js → 200 (?ms, 75530B)
[2026-04-09T08:41:29.641Z] GET https://bunny.net/f1360e94e2e30dbeea7e60c04ed0f3bbc99dc8c6-7da494e8de91670cb9ce.js → 200 (?ms, 923291B)
[2026-04-09T08:41:29.641Z] GET https://bunny.net/component---src-templates-regular-js-44173975b65c126c5a7f.js → 200 (24ms, 512B)
[2026-04-09T08:41:29.729Z] GET https://bunny.net/517-e6025ec7ba2c54c04a74.js → 200 (251ms, 2566B)
[2026-04-09T08:41:29.802Z] GET https://posthog2.fluffleinfra.net/static/surveys.js?v=1.249.3 → 200 (?ms, 75347B)
[2026-04-09T08:41:29.804Z] GET https://posthog2.fluffleinfra.net/api/surveys/?token=phc_x3EqlhW0L1XJarYJUfZAEdBa0lcSuyZjD3lh4qDfSxb&ip=1&_=1775724089804&ver=1.249.3 → 200 (235ms, 2950B)
[2026-04-09T08:41:38.220Z] GET https://developers.cloudflare.com/r2/pricing/ → 200 (673ms, 166724B)
[2026-04-09T08:41:38.902Z] GET https://developers.cloudflare.com/cdn-cgi/speculation → 200 (41ms, 128B)
[2026-04-09T08:41:38.902Z] GET https://developers.cloudflare.com/_astro/Head.astro_astro_type_script_index_0_lang.YP9pZ1Qa.js → 200 (72ms, 399B)
[2026-04-09T08:41:38.903Z] GET https://developers.cloudflare.com/_astro/Head.astro_astro_type_script_index_1_lang.BtfG58fH.js → 200 (174ms, 493238B)
[2026-04-09T08:41:38.903Z] GET https://developers.cloudflare.com/_astro/Head.astro_astro_type_script_index_2_lang.DdMWwAGS.js → 200 (81ms, 1662B)
[2026-04-09T08:41:38.903Z] GET https://developers.cloudflare.com/_astro/Page.xEWaHdJm.css → 200 (85ms, 114379B)
[2026-04-09T08:41:38.903Z] GET https://developers.cloudflare.com/_astro/LinkButton.Z3erjfkG.css → 200 (75ms, 12261B)
[2026-04-09T08:41:38.903Z] GET https://developers.cloudflare.com/_astro/page.C0C2INtB.js → 200 (81ms, 10907B)
[2026-04-09T08:41:38.903Z] GET https://developers.cloudflare.com/_astro/TryItSection.NKH7T6-R.css → 200 (97ms, 35411B)
[2026-04-09T08:41:38.903Z] GET https://developers.cloudflare.com/_astro/logo.DAG2yejx.svg → 200 (75ms, 1181B)
[2026-04-09T08:41:38.903Z] GET https://developers.cloudflare.com/_astro/DocSearch.astro_astro_type_script_index_0_lang.Da_phlxr.js → 200 (109ms, 2325B)
[2026-04-09T08:41:38.903Z] GET https://developers.cloudflare.com/_astro/Header.astro_astro_type_script_index_0_lang.Cc-8SZhv.js → 200 (81ms, 154B)
[2026-04-09T08:41:38.903Z] GET https://developers.cloudflare.com/_astro/Sidebar.astro_astro_type_script_index_0_lang.BrUeazTu.js → 200 (84ms, 3590B)
[2026-04-09T08:41:38.903Z] GET https://developers.cloudflare.com/_astro/MobileTableOfContents.astro_astro_type_script_index_0_lang.hwBsy0Mo.js → 200 (75ms, 667B)
[2026-04-09T08:41:38.903Z] GET https://developers.cloudflare.com/_astro/TableOfContents.astro_astro_type_script_index_0_lang.FuRcXuRY.js → 200 (76ms, 2057B)
[2026-04-09T08:41:38.903Z] GET https://developers.cloudflare.com/_astro/ImageZoom.astro_astro_type_script_index_0_lang.J1tlcSSG.js → 200 (109ms, 4622B)
[2026-04-09T08:41:38.903Z] GET https://ot.www.cloudflare.com/public/vendor/onetrust/scripttemplates/otSDKStub.js → 200 (183ms, 23567B)
[2026-04-09T08:41:38.903Z] GET https://static.cloudflareinsights.com/beacon.min.js/v8c78df7c7c0f484497ecbca7046644da1771523124516 → pending (?ms, ?B)
[2026-04-09T08:41:38.905Z] GET https://developers.cloudflare.com/_astro/print.DNXP8c50.css → 200 (95ms, 3554B)
[2026-04-09T08:41:38.974Z] GET https://developers.cloudflare.com/_astro/tippy.iRgmB6qm.js → 200 (101ms, 36007B)
[2026-04-09T08:41:38.984Z] GET https://developers.cloudflare.com/_astro/zaraz.DYl4KQ0l.js → 200 (91ms, 114B)
[2026-04-09T08:41:39.013Z] GET https://developers.cloudflare.com/_astro/preload-helper.CVfkMyKi.js → 200 (73ms, 1254B)
[2026-04-09T08:41:39.045Z] GET https://developers.cloudflare.com/_astro/search.DLr9fG3G.js → pending (?ms, ?B)
[2026-04-09T08:41:39.045Z] GET https://developers.cloudflare.com/_astro/HeaderDropdowns.nIhFVh0M.js → pending (?ms, ?B)
[2026-04-09T08:41:39.045Z] GET https://developers.cloudflare.com/_astro/client.g8QBsImB.js → pending (?ms, ?B)
[2026-04-09T08:41:39.045Z] GET https://developers.cloudflare.com/_astro/FeedbackPrompt.PMF1DbeE.js → pending (?ms, ?B)
[2026-04-09T08:41:39.045Z] GET https://developers.cloudflare.com/_astro/CopyPageButton.aujBhOdV.js → pending (?ms, ?B)
